# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 640
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 640
DATA ascii
-0.3399980680729952 -2.031748339166697 0
-2.6193863652783294 3.249141012543774 0
-0.6326398126137168 -0.1402528698318907 0
-2.617143445207239 3.2499850383822975 0
0.22381150078826262 -4.1619865944179715 0
-1.282380151473496 1.612172803115973 0
-2.9070655466885778 -1.3565522132436487 0
-1.7413924877421556 -1.1093893663341046 0
-1.9415687802747952 2.3909643810526005 0
-1.2729936916521674 1.6202306351300075 0
-2.267236429295926 2.79668357812847 0
-2.007264590638583 -0.44499984625673966 0
2.7359406642289112 2.3367140778920006 0
-2.7595768106997616 -1.7580443185108077 0
0.23322692116532953 -2.0470064156576893 0
-2.0445790218892292 2.5474926640228985 0
0.3754507413951967 -2.0257509233086375 0
-2.6590835469253533 3.2983822175379975 0
-0.6326398126137168 -0.1402528698318907 0
-2.6118221685560323 3.2542629768258227 0
-3.78275789160297 -1.7501333473525542 0
-1.282380151473496 1.612172803115973 0
-0.3745869749000133 -4.151133411278811 0
-1.876340140547432 -0.8550974663571647 0
-1.931117780856017 2.3994132858808905 0
-1.2726847875775125 1.6198374706953726 0
-2.6712330215631312 3.2895167417890887 0
0.25111986846311335 -2.0406064813341813 0
3.321643359232335 2.8369514371183246 0
0.24666736164434827 -2.041149483183291 0
-1.8792975146777806 -0.8564452193957974 0
-2.0445790218892292 2.5474926640228985 0
-1.9754083587621947 -0.5851426139262569 0
-2.1879936432269385 2.6929257100221884 0
-0.6326398126137168 -0.1402528698318907 0
-2.011248596995428 2.5059638152982027 0
-2.7595768106997616 -1.7580443185108077 0
-1.282380151473496 1.612172803115973 0
0.42511251846579196 -3.566755296714883 0
-0.19746621162979233 -2.05076501768598 0
-1.9409166736994636 2.391493772886605 0
-1.93524634430652 -0.7103547260687791 0
-2.7767655428461318 3.45013038631331 0
-0.18756898608387274 -2.0474261587318523 0
3.4199258302861386 2.920892597365001 0
-2.8487065587832356 -1.3302657411003929 0
-1.283158294769293 1.6131510633120383 0
-1.2834560797134131 1.5991531325819541 0
-1.8792975146777806 -0.8564452193957974 0
-1.969908740217329 2.4503460072437475 0
-0.6326398126137168 -0.1402528698318907 0
-2.09529312269987 2.6077661498812787 0
-2.8754895926299504 -1.5612634635694387 0
-1.282380151473496 1.612172803115973 0
0.37966619132468277 -3.1854540623222007 0
-1.2830026661101335 1.6129554112728253 0
-1.9304633705879657 2.399939827332792 0
-1.2733025957268218 1.6206237995646422 0
-2.100119757238233 2.5919863049903684 0
0.2427704543662525 -2.0416166404314997 0
3.367647920151137 2.876243044042301 0
-1.5513149954602945 -1.349280469309486 0
-0.05396377893668119 -2.0607935754371116 0
-1.2834560797134131 1.5991531325819541 0
-0.05395723469960421 -2.0605436611058674 0
-2.775824562497225 3.450887503344189 0
-0.6326398126137168 -0.1402528698318907 0
-2.3046673573651466 2.838105771794905 0
-2.8890234102206156 -3.26544694264005 0
-1.282380151473496 1.612172803115973 0
-0.17639927418016912 -2.0484187306477915 0
-1.8783875534069043 -0.8560305261531412 0
-1.928499278573118 2.4015183806381666 0
-1.884401963903514 -0.8451548975995928 0
-2.7090195810369417 3.334190892789199 0
-2.007264590638583 -0.44499984625673966 0
2.342050374048095 2.0002999888569657 0
-3.1944405352964216 -0.7081904168054728 0
-1.3664881944329048 -1.54453393519712 0
-2.6454655551859254 3.296181767792065 0
-1.285492724656684 1.616085843900235 0
-2.103652076894608 2.58912030222178 0
-0.6326398126137168 -0.1402528698318907 0
-2.775824562497225 3.450887503344189 0
-1.7282656799692477 -1.1136578197276008 0
-1.282380151473496 1.612172803115973 0
-2.0697582056682773 -2.366608748836367 0
0.37581521244618105 -2.0277174331237657 0
-1.9304633705879657 2.399939827332792 0
-1.2733025957268218 1.6206237995646422 0
-2.229337010208381 2.745339458958611 0
-1.968605056701226 -0.5930684030787367 0
2.6895559003273095 2.2970977469438596 0
-3.2988160291732416 -1.250838441074501 0
-1.2830026661101335 1.6129554112728253 0
-2.0445790218892292 2.5474926640228985 0
-0.3400393299744604 -2.031994910567081 0
-2.7761379494080347 3.451277103965509 0
-0.6326398126137168 -0.1402528698318907 0
-2.014506957756618 2.503024314134838 0
-2.8754895926299504 -1.5612634635694387 0
-1.282380151473496 1.612172803115973 0
-2.9448973629969624 -1.101052006679765 0
-1.9770862932982138 -0.5856396407794887 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.0079624987664615 2.501869421761965 0
-1.9676320159548428 -0.596288730221762 0
3.4172644094065387 2.918619529195845 0
-0.32993330654557074 -2.0293545804594886 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.282380151473496 1.612172803115973 0
-2.143290211991657 2.639376264798325 0
-0.6326398126137168 -0.1402528698318907 0
-2.7326146027638734 3.402865776850688 0
-2.007264590638583 -0.44499984625673966 0
-1.282380151473496 1.612172803115973 0
-2.007264590638583 -0.44499984625673966 0
-1.2826914087918149 1.6125641071943992 0
-1.932426170494747 2.398359667686856 0
-1.575007867426508 -1.3289246705681264 0
-1.9422207424566527 2.390434811403802 0
-2.007264590638583 -0.44499984625673966 0
2.342050374048095 2.0002999888569657 0
-2.007264590638583 -0.44499984625673966 0
-0.053983411647912094 -2.061543318430843 0
-2.6855246574057055 3.346094374710009 0
-1.9297788778990113 -0.7215147572398174 0
-1.927844294326902 2.402044207926076 0
-0.6326398126137168 -0.1402528698318907 0
-1.927844294326902 2.402044207926076 0
-2.9448973629969624 -1.101052006679765 0
-1.282380151473496 1.612172803115973 0
-2.1132074343956457 -2.41363177374159 0
-1.282380151473496 1.612172803115973 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.0079624987664615 2.501869421761965 0
-0.18366020460928553 -2.047780488539452 0
2.591653632256305 2.2134813107213485 0
-1.6467066482195918 -1.2310537009852158 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.282380151473496 1.612172803115973 0
-2.3072358843759364 2.847610853653987 0
-0.6326398126137168 -0.1402528698318907 0
-2.0685902443090067 2.5473862390987363 0
-3.0947336224105224 -3.071192570699833 0
-1.282380151473496 1.612172803115973 0
-2.007264590638583 -0.44499984625673966 0
-1.8749751986411174 -0.8544754264931805 0
-1.931117780856017 2.3994132858808905 0
-1.7442072665675814 -1.096526823088631 0
-1.939612027562378 2.3925520229527635 0
-2.007264590638583 -0.44499984625673966 0
2.342050374048095 2.0002999888569657 0
0.5008563970343072 -4.20225735403602 0
-1.9339939027506292 -0.723090690455485 0
-1.9644608174496694 2.4476674501870095 0
-1.934462238845253 -0.7232657941461147 0
-1.927844294326902 2.402044207926076 0
-0.6326398126137168 -0.1402528698318907 0
-2.6676431268875938 3.292428647301165 0
0.38459505531484606 -2.0197085540808533 0
-1.282380151473496 1.612172803115973 0
-2.0049319133436283 -0.4553943597106335 0
-1.282380151473496 1.612172803115973 0
-1.9389594880976493 2.3930808811062154 0
-1.93524634430652 -0.7103547260687791 0
-1.9855738840293458 2.443792731301208 0
-2.007264590638583 -0.44499984625673966 0
2.4429942659814996 2.0865142172727977 0
-1.3467403310016017 -1.553520672811822 0
-1.934462238845253 -0.7232657941461147 0
-2.0445790218892292 2.5474926640228985 0
-1.5666263906274638 -1.3380253415722605 0
-1.9304633705879657 2.399939827332792 0
-0.6326398126137168 -0.1402528698318907 0
-1.927844294326902 2.402044207926076 0
-3.9040496847873216 -1.4596643650894596 0
-1.282380151473496 1.612172803115973 0
-4.023943725011117 -1.5044909098906714 0
-1.875885159911994 -0.8548901197358367 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.7720585774351516 3.4539134044976003 0
-0.17584064807602218 -2.0484667599168422 0
3.4163139019495388 2.917807719135433 0
-1.3543499018445908 -1.5468911866623156 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.282380151473496 1.612172803115973 0
-2.147230083704877 2.644228059402734 0
-0.6326398126137168 -0.1402528698318907 0
-2.6563841746888732 3.3005565710895657 0
-2.007264590638583 -0.44499984625673966 0
-1.282380151473496 1.612172803115973 0
-1.9257980210947057 -0.7200263758694647 0
-1.2851814673383652 1.6156945398218086 0
-1.9409166736994636 2.391493772886605 0
-1.2740748559134587 1.6216067106512293 0
-2.1891503187335375 2.695851153993642 0
-1.9257980210947057 -0.7200263758694647 0
2.4393823376448993 2.0834293390432292 0
0.43268690632264345 -3.630305502446997 0
-1.8795250049955001 -0.8565488927064616 0
-2.6454655551859254 3.296181767792065 0
-1.8103632520836488 -0.9829470461347933 0
-2.0079624987664615 2.501869421761965 0
-0.6326398126137168 -0.1402528698318907 0
-2.055363390520775 2.558070284981815 0
-1.968119194984067 -0.5946787656670351 0
-1.282380151473496 1.612172803115973 0
-1.921842261838969 -0.7305192130325359 0
-1.282380151473496 1.612172803115973 0
-1.9415687802747952 2.3909643810526005 0
-1.9378279244408119 -0.7113023251455141 0
-2.0975991054604544 2.600453612885933 0
0.39560508159804286 -2.017580882991759 0
2.5891823128681053 2.211370604564275 0
-2.007264590638583 -0.44499984625673966 0
-1.2826914087918149 1.6125641071943992 0
-2.0445790218892292 2.5474926640228985 0
-1.3664881944329048 -1.54453393519712 0
-1.93177204750783 2.398886565985855 0
-0.6326398126137168 -0.1402528698318907 0
-1.927844294326902 2.402044207926076 0
-1.9257980210947057 -0.7200263758694647 0
-1.282380151473496 1.612172803115973 0
-3.3888334233180175 -2.534883040497665 0
-1.8121208863089724 -0.9839013636553124 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.0079624987664615 2.501869421761965 0
-1.352661699877267 -1.548367632600586 0
2.4429942659814996 2.0865142172727977 0
-3.0219030663337954 -1.4131517461625986 0
0.3756785358020619 -2.0269799919430924 0
-2.8057019640650447 3.495832195463843 0
-1.2830026661101335 1.6129554112728253 0
-2.146914893967819 2.643839915834381 0
-0.6326398126137168 -0.1402528698318907 0
-2.7519215942498763 3.3888814952873787 0
-0.09301066323644427 -4.487036105997401 0
-1.282380151473496 1.612172803115973 0
-2.7595768106997616 -1.7580443185108077 0
-1.569858115981264 -1.3407854957776637 0
-1.9409166736994636 2.391493772886605 0
-0.06633465092373125 -2.060682599670999 0
-2.307504064998665 2.841599063910079 0
-1.7340128125912928 -1.10468799476107 0
3.367647920151137 2.876243044042301 0
-3.087298492305514 -1.4242850906360363 0
-1.811901182030807 -0.9837820739652476 0
-2.1246972263287884 2.647317877858787 0
-1.282380151473496 1.612172803115973 0
-2.7720585774351516 3.4539134044976003 0
-0.6326398126137168 -0.1402528698318907 0
-2.146442109362233 2.643257700481852 0
-3.357267293785982 -1.2771923575072583 0
-1.282380151473496 1.612172803115973 0
-0.03532154468088191 -2.0556965701390264 0
-1.934462238845253 -0.7232657941461147 0
-1.932426170494747 2.398359667686856 0
-1.884401963903514 -0.8451548975995928 0
-2.092077342380659 2.6052186004244398 0
-1.3467403310016017 -1.553520672811822 0
3.315370010016135 2.8315934907196008 0
-2.6302196479395357 -1.946260158250388 0
0.37572409468343493 -2.0272258056699832 0
-2.084638124109009 2.597405270940843 0
-1.73907316126617 -1.1079117924111508 0
-1.927844294326902 2.402044207926076 0
-0.6326398126137168 -0.1402528698318907 0
-2.012053483248415 2.4985805531437086 0
0.17053434994079683 -3.395720547319857 0
-1.282380151473496 1.612172803115973 0
0.6405571015047822 -3.3391146430920564 0
0.2337080348238431 -2.051229096044315 0
-1.931117780856017 2.3994132858808905 0
-1.2726847875775125 1.6198374706953726 0
-2.7484545071422426 3.3846119160354995 0
0.10144314630904654 -2.0534958699902277 0
3.270696159537133 2.793438417880202 0
-1.3484341575856498 -1.5520506830178837 0
-1.8792975146777806 -0.8564452193957974 0
-2.0445790218892292 2.5474926640228985 0
-0.3400393299744604 -2.031994910567081 0
-2.791800679758782 3.439907560821715 0
-0.6326398126137168 -0.1402528698318907 0
-1.9415687802747952 2.3909643810526005 0
-3.1944405352964216 -0.7081904168054728 0
-1.282380151473496 1.612172803115973 0
-0.7177884029048933 -4.430228414952805 0
-1.6561460970866222 -1.2254836464044505 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.6118221685560323 3.2542629768258227 0
0.38459505531484606 -2.0197085540808533 0
3.319552242826935 2.835165454985417 0
-1.8009296925086213 -0.9918609996571107 0
-1.282380151473496 1.612172803115973 0
-2.725583759625485 3.396006981627954 0
-1.2830026661101335 1.6129554112728253 0
-2.0654383469384308 2.5435048034152095 0
-0.6326398126137168 -0.1402528698318907 0
-2.13230658869505 2.655315209501064 0
0.2422136807764374 -2.041682769884864 0
-1.282380151473496 1.612172803115973 0
-3.1944405352964216 -0.7081904168054728 0
-1.8765676308651513 -0.8552011396678288 0
-1.9330801497681216 2.39783259102308 0
-0.35239519320717183 -2.030903540374205 0
-2.69927938052306 3.350111324774603 0
-1.7340128125912928 -1.10468799476107 0
2.585380283040105 2.2081233643226246 0
0.5235795606048618 -4.392907971232361 0
-1.6575528465927023 -1.2265245862812653 0
-2.1647563285485685 2.697230484776732 0
-1.8786150437246232 -0.8561341994638053 0
-2.7767655428461318 3.45013038631331 0
-0.6326398126137168 -0.1402528698318907 0
-2.832925356673678 3.4886343923540215 0
-0.2883097445967473 -3.195018230178125 0
-1.282380151473496 1.612172803115973 0
-1.8669075588765107 -0.8612735724552031 0
-1.8792975146777806 -0.8564452193957974 0
-1.939612027562378 2.3925520229527635 0
-1.884401963903514 -0.8451548975995928 0
-2.7528456659722456 3.388130899085486 0
-1.5633946652736639 -1.3352651873668575 0
3.266704028217733 2.790028815626469 0
-2.7595768106997616 -1.7580443185108077 0
-1.472862177503385 -1.4473776307791921 0
-2.244874532988128 2.7970556986126205 0
-1.566436289136064 -1.3378629795601782 0
-2.1411301602961315 2.641128856506297 0
-0.6326398126137168 -0.1402528698318907 0
-2.1748587020598404 2.7022613101945905 0
0.18944505153094782 -3.5229099580390124 0
-1.282380151473496 1.612172803115973 0
-2.337723530105122 -2.6423157829435997 0
-1.9773259982319313 -0.5857106446156647 0
-1.931117780856017 2.3994132858808905 0
-1.2733025957268218 1.6206237995646422 0
-2.3084496342098375 2.842763494615137 0
-1.8006591374172696 -0.9923520901553515 0
2.589752617342305 2.2118576906005227 0
-1.8708803729221728 -0.8526093069012274 0
-1.8792975146777806 -0.8564452193957974 0
-2.0445790218892292 2.5474926640228985 0
-1.567766999575864 -1.338999513644756 0
-1.9330801497681216 2.39783259102308 0
-0.6326398126137168 -0.1402528698318907 0
-1.932426170494747 2.398359667686856 0
-3.1944405352964216 -0.7081904168054728 0
-1.282380151473496 1.612172803115973 0
0.37966619132468277 -3.1854540623222007 0
-1.568147202558664 -1.3393242376689212 0
-1.9304633705879657 2.399939827332792 0
-1.9834457948085362 -0.5746022790211793 0
-2.7767655428461318 3.45013038631331 0
-1.7279619126501646 -1.1141290896616896 0
3.367647920151137 2.876243044042301 0
-2.661984097268443 -2.3153022839123865 0
-1.8112420691963107 -0.9834242048950529 0
-1.2834560797134131 1.5991531325819541 0
-1.8792975146777806 -0.8564452193957974 0
-2.6989656749759017 3.349721980672706 0
-0.6326398126137168 -0.1402528698318907 0
-2.7409737487770065 3.3980635619445563 0
-1.9673064982563158 -0.5973618182629961 0
-1.282380151473496 1.612172803115973 0
-2.7595768106997616 -1.7580443185108077 0
-1.8765676308651513 -0.8552011396678288 0
-1.9422207424566527 2.390434811403802 0
-1.4779320464749144 -1.4350320087031063 0
-2.128862839983312 2.6510267838213526 0
0.24332720990135528 -2.0415503591441535 0
2.4393823376448993 2.0834293390432292 0
-2.355085105940555 -2.7122017151710835 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.282380151473496 1.612172803115973 0
-2.0520750596354382 2.5539776843430357 0
-0.6326398126137168 -0.1402528698318907 0
-2.3086072290783664 2.8429575663993134 0
-3.4160203124654207 -1.3027437295276652 0
-1.282380151473496 1.612172803115973 0
0.5872738934837003 -3.0886640111919745 0
-1.8792975146777806 -0.8564452193957974 0
-1.931117780856017 2.3994132858808905 0
-1.884401963903514 -0.8451548975995928 0
-2.1449086252848897 2.645789672135426 0
-1.554621952140344 -1.3454689093113028 0
3.221269771773131 2.7512242947387406 0
0.4175381306089404 -3.503205090982769 0
-1.4703658009313454 -1.4449244483541428 0
-2.244874532988128 2.7970556986126205 0
-1.470544113543634 -1.4450996756702175 0
-2.694370248129634 3.351495043781783 0
-0.6326398126137168 -0.1402528698318907 0
-2.2296521999454386 2.7457276025269635 0
-2.5001093144293147 -2.4892242598656678 0
-1.282380151473496 1.612172803115973 0
-2.007264590638583 -0.44499984625673966 0
-1.2826914087918149 1.6125641071943992 0
-1.9409166736994636 2.391493772886605 0
-1.884401963903514 -0.8451548975995928 0
-2.668855770392649 3.2920894393746147 0
-2.007264590638583 -0.44499984625673966 0
2.737841679142911 2.3383376980128263 0
-2.620634315649078 -1.959147718688534 0
-1.472862177503385 -1.4473776307791921 0
-2.0445790218892292 2.5474926640228985 0
0.09007403490941836 -2.0630345775665364 0
-1.9440675124554692 2.39537606797246 0
-0.6326398126137168 -0.1402528698318907 0
-2.778646883954094 3.448615382554599 0
-3.019421363059114 -1.9456512103412171 0
-1.282380151473496 1.612172803115973 0
-0.3146683051932878 -3.64243323311585 0
-1.282380151473496 1.612172803115973 0
-1.927844294326902 2.402044207926076 0
-1.884401963903514 -0.8451548975995928 0
-1.9738247483682065 2.4552170831169264 0
-2.007264590638583 -0.44499984625673966 0
2.4441348749298992 2.087488389345293 0
-2.617960506988109 -1.9627192320478655 0
-1.8792975146777806 -0.8564452193957974 0
-1.2834560797134131 1.5991531325819541 0
-0.3403694251861818 -2.033967481770156 0
-1.932426170494747 2.398359667686856 0
-0.6326398126137168 -0.1402528698318907 0
-1.927844294326902 2.402044207926076 0
0.3720918034678313 -3.121903856590087 0
-1.282380151473496 1.612172803115973 0
0.37966619132468277 -3.1854540623222007 0
-1.365991229396743 -1.543972218406528 0
-1.9409166736994636 2.391493772886605 0
-1.2726847875775125 1.6198374706953726 0
-2.0079624987664615 2.501869421761965 0
-0.18533547945269968 -2.047629546586989 0
2.492800856728301 2.1290530644384247 0
-1.4565841506825885 -1.4510336357163753 0
-1.6575528465927023 -1.2265245862812653 0
-1.2834560797134131 1.5991531325819541 0
-1.2826914087918149 1.6125641071943992 0
-2.75146994368191 3.3902141837227724 0
-0.6326398126137168 -0.1402528698318907 0
-2.781469152040161 3.4482668717413665 0
-2.007264590638583 -0.44499984625673966 0
-1.282380151473496 1.612172803115973 0
-2.007264590638583 -0.44499984625673966 0
-1.8795250049955001 -0.8565488927064616 0
-1.927844294326902 2.402044207926076 0
-1.7478053157766151 -1.0987888005176452 0
-1.928499278573118 2.4015183806381666 0
-2.007264590638583 -0.44499984625673966 0
2.342050374048095 2.0002999888569657 0
-3.9639967048992193 -1.4820776374900655 0
-0.3400805918759256 -2.0322414819674655 0
-2.765642861845265 3.445919588545898 0
-1.368641709589606 -1.546968041289684 0
-2.3065838259759346 2.8436338202634706 0
-0.6326398126137168 -0.1402528698318907 0
-2.788041179517034 3.441024984480244 0
0.7785488511577808 -4.0946410937176045 0
-1.282380151473496 1.612172803115973 0
-3.1738410510915793 -1.2193166046625874 0
-1.7418141834650618 -1.1096580161382779 0
-1.9415687802747952 2.3909643810526005 0
-1.884401963903514 -0.8451548975995928 0
-2.053883038486841 2.557656061067645 0
-1.7264411488922944 -1.116484195773256 0
2.4948919731337016 2.1308390465713325 0
-2.3212123988510256 -2.306069599864728 0
0.2337080348238431 -2.051229096044315 0
-1.2834560797134131 1.5991531325819541 0
-0.34032816328471654 -2.033720910369771 0
-2.1339196458479264 2.6469580550254777 0
-0.6326398126137168 -0.1402528698318907 0
-2.7767655428461318 3.45013038631331 0
-3.152331409034263 -2.7267252680855214 0
-1.282380151473496 1.612172803115973 0
-3.781802779342397 -1.752196261312676 0
-1.8756576695942746 -0.8547864464251725 0
-1.931117780856017 2.3994132858808905 0
-1.884401963903514 -0.8451548975995928 0
-2.6603798926754383 3.301832656139348 0
0.38569657818718894 -2.019498489619315 0
3.3703093410307368 2.8785161122114564 0
-2.007264590638583 -0.44499984625673966 0
-1.2826914087918149 1.6125641071943992 0
-2.0445790218892292 2.5474926640228985 0
-1.9754083587621947 -0.5851426139262569 0
-2.832925356673678 3.4886343923540215 0
-0.6326398126137168 -0.1402528698318907 0
-2.7528456659722456 3.388130899085486 0
-2.7595768106997616 -1.7580443185108077 0
-1.282380151473496 1.612172803115973 0
0.5084307848911588 -4.265807559768134 0
-0.19744225019166228 -2.0505161686363884 0
-1.9402644227791557 2.3920229868664453 0
-1.8809803406788985 -0.8436202984634117 0
-2.7767655428461318 3.45013038631331 0
-0.17639927418016912 -2.0484187306477915 0
3.222220279230131 2.7520361047991533 0
-2.8487065587832356 -1.3302657411003929 0
-1.283158294769293 1.6131510633120383 0
-1.2834560797134131 1.5991531325819541 0
-1.8792975146777806 -0.8564452193957974 0
-1.9422207424566527 2.390434811403802 0
-0.6326398126137168 -0.1402528698318907 0
-2.174883845494716 2.7083357451774908 0
-2.8754895926299504 -1.5612634635694387 0
-1.282380151473496 1.612172803115973 0
0.38724057918153426 -3.249004268054314 0
-1.2828470374509742 1.6127597592336123 0
-1.9304633705879657 2.399939827332792 0
-1.2733025957268218 1.6206237995646422 0
-2.1008265337493808 2.5914134897955905 0
0.2427704543662525 -2.0416166404314997 0
3.367647920151137 2.876243044042301 0
-0.17807507361409122 -2.0482737288158868 0
-0.053970323173758154 -2.061043489768355 0
-2.6855246574057055 3.346094374710009 0
-1.2830026661101335 1.6129554112728253 0
-2.145969324756647 2.642675485129323 0
-0.6326398126137168 -0.1402528698318907 0
-2.229809794813967 2.74592167431114 0
-3.2667040282177338 -2.7900288156264685 0
-1.282380151473496 1.612172803115973 0
-2.002672355400707 -0.4652305201873413 0
-1.8792975146777806 -0.8564452193957974 0
-1.931117780856017 2.3994132858808905 0
-1.7486519155905058 -1.0993210305009429 0
-2.2268131328809773 2.7483523852899223 0
-1.806847983633001 -0.9810384110937549 0
2.536714301241703 2.166558689229493 0
0.5084307848911588 -4.265807559768134 0
-1.2851814673383652 1.6156945398218086 0
-2.1647563285485685 2.697230484776732 0
-1.2856483533158434 1.6162814959394478 0
-1.927844294326902 2.402044207926076 0
-0.6326398126137168 -0.1402528698318907 0
-2.775824562497225 3.450887503344189 0
-1.556821388417332 -1.3429233651129653 0
-1.282380151473496 1.612172803115973 0
-1.3535060021800185 -1.5476296398242908 0
0.37558741803931583 -2.0264883644893104 0
-1.9304633705879657 2.399939827332792 0
-1.2726847875775125 1.6198374706953726 0
-2.8144980634786236 3.50287637530574 0
-2.005179994212678 -0.454300771306019 0
3.419545627303339 2.920567873340836 0
-3.4393138928359943 -1.0361389610208278 0
-1.2830026661101335 1.6129554112728253 0
-2.0445790218892292 2.5474926640228985 0
-1.4698308630944796 -1.4443987664059177 0
-2.2540542916449877 2.803791272601585 0
-0.6326398126137168 -0.1402528698318907 0
-2.1744350806533443 2.7032439110306132 0
-2.8754895926299504 -1.5612634635694387 0
-1.282380151473496 1.612172803115973 0
0.24332720990135528 -2.0415503591441535 0
-1.9766068834307802 -0.5854976331071368 0
-1.932426170494747 2.398359667686856 0
-1.2726847875775125 1.6198374706953726 0
-2.0079624987664615 2.501869421761965 0
-0.18533547945269968 -2.047629546586989 0
2.589752617342305 2.2118576906005227 0
-1.355193398619942 -1.5461522733343347 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.282380151473496 1.612172803115973 0
-2.295411545150392 2.8568301316127096 0
-0.6326398126137168 -0.1402528698318907 0
-2.65427032466465 3.3016152268404344 0
-2.007264590638583 -0.44499984625673966 0
-1.282380151473496 1.612172803115973 0
-2.007264590638583 -0.44499984625673966 0
-1.2826914087918149 1.6125641071943992 0
-1.931117780856017 2.3994132858808905 0
-1.8210770460115693 -0.9746633482848205 0
-1.9415687802747952 2.3909643810526005 0
-2.007264590638583 -0.44499984625673966 0
2.342050374048095 2.0002999888569657 0
-2.007264590638583 -0.44499984625673966 0
-0.34012185377739074 -2.0324880533678495 0
-2.6454655551859254 3.296181767792065 0
-1.9295447098516993 -0.7214272053945026 0
-1.927844294326902 2.402044207926076 0
-0.6326398126137168 -0.1402528698318907 0
-1.927844294326902 2.402044207926076 0
-3.00484438310886 -1.123465279080371 0
-1.282380151473496 1.612172803115973 0
-0.2900523137455097 -3.194860506390049 0
-1.282380151473496 1.612172803115973 0
-1.927844294326902 2.402044207926076 0
-1.2726847875775125 1.6198374706953726 0
-2.814967825033672 3.5034610325398514 0
-1.8020105733307976 -0.9898959003875156 0
3.321833460723735 2.837113799130407 0
-1.7285693187580995 -1.1131864669713518 0
-1.282380151473496 1.612172803115973 0
-1.2834560797134131 1.5991531325819541 0
-1.2826914087918149 1.6125641071943992 0
-2.2133278068758635 2.7531320835205277 0
-0.6326398126137168 -0.1402528698318907 0
-2.2679210715082307 2.7912983114330427 0
-2.007264590638583 -0.44499984625673966 0
-1.282380151473496 1.612172803115973 0
-3.064791403220757 -1.1458785514809768 0
-1.6569499539472394 -1.226078469191202 0
-1.9337339852793174 2.3973053360337246 0
-0.3522242313184115 -2.0299182627318157 0
-1.9389594880976493 2.3930808811062154 0
